Stkcd,Accper,total_assets,tptal_liability,total_equity,operating profit
300151,2017-06-30,956930169.17,131066254.54,825863914.63,15412505.18
300151,2017-12-31,975165081.4,128552105.17,846612976.23,36085386.66
300151,2018-06-30,971653729.73,113742289.31,857911440.42,26019660.61
300152,2014-06-30,2593062925.41,950519122.31,1642543803.1,23854759.21
300152,2014-12-31,2737153122.06,1068662642.2,1668490479.86,35508981.73
300152,2015-06-30,3135536267.59,1383169430.46,1752366837.13,44137227.1
300152,2015-12-31,3258063243.62,1536685341.42,1721377902.2,34538135.3
300152,2016-06-30,3469971863.19,1729049511.8,1740922351.39,17410089.94
300152,2016-12-31,3060100025.08,1486386817.65,1573713207.43,-158781480.08
300152,2017-06-30,3000669242.11,1407666157.96,1593003084.15,2742604.68
300152,2017-12-31,3286745646.37,1779138248.27,1507607398.1,45004466.41
300152,2018-06-30,3076761818.31,1617270917.88,1459490900.43,-59706665.39
300153,2014-06-30,1121087693.0,200872832.54,920214860.46,13532305.02
300153,2014-12-31,1151437447.04,212538845.75,938898601.29,31762028.28
300153,2015-06-30,1211061461.54,242935130.94,968126330.6,16628398.47
300153,2015-12-31,1357848005.41,351115238.84,1006732766.57,53215739.93
300153,2016-06-30,1511865436.72,529799939.16,982065497.56,-554630.64
300153,2016-12-31,1377755311.57,401724731.75,976030579.82,22471947.06
300153,2017-06-30,1457460626.52,494772249.19,962688377.33,14492643.12
300153,2017-12-31,1488952176.99,513981883.22,974970293.77,22646340.41
300153,2018-06-30,1481408304.03,522075727.16,959332576.87,7392841.81
300154,2014-06-30,1689474331.8,230582486.86,1458891844.94,68211457.51
300154,2014-12-31,1758934127.23,250969540.92,1507964586.31,124210474.54
300154,2015-06-30,1690771854.1,198268308.08,1492503546.02,57944766.94
300154,2015-12-31,1703332531.39,171844469.92,1531488061.47,92067659.58
300154,2016-06-30,1669657723.66,155679783.12,1513977940.54,51202239.46
300154,2016-12-31,1783508545.47,226132154.19,1557376391.28,78356670.65
300154,2017-06-30,1905297606.53,361684130.21,1543613476.32,57037872.84
300154,2017-12-31,1866863761.8,303931573.27,1562932188.53,100753660.16
300154,2018-06-30,1894729421.59,357258963.8,1537470457.79,67127832.8
300155,2014-06-30,1332629599.51,178205790.68,1154423808.83,28166388.16
300155,2014-12-31,1370399452.36,232755825.07,1137643627.29,64416721.64
300155,2015-06-30,1376700035.6,231202656.1,1145497379.5,8208249.37
300155,2015-12-31,1402772522.74,242758921.15,1160013601.59,-1245013.59
300155,2016-06-30,1408999555.82,257305634.15,1151693921.67,-7852628.19
300155,2016-12-31,1475925515.44,305800652.79,1170124862.65,-15230219.62
300155,2017-06-30,1492013151.13,339144058.65,1152869092.48,-9818126.11
300155,2017-12-31,1512570173.66,340414116.7,1172156056.96,14828355.83
300155,2018-06-30,1574181345.7,387404256.23,1186777089.47,18669273.32
300156,2014-06-30,2302740007.04,807906789.85,1494833217.19,1562476.98
300156,2014-12-31,2437185226.95,906250664.75,1530934562.2,18722261.26
300156,2015-06-30,2515867448.89,957274993.6,1558592455.29,22697162.22
300156,2015-12-31,3139878542.72,1322609153.09,1817269389.63,199576098.8
300156,2016-06-30,4713316973.95,2581055308.39,2132261665.56,270385285.27
300156,2016-12-31,5032139867.56,2451645143.2,2580494724.36,784863814.86
300156,2017-06-30,6343202134.86,3512025915.11,2831176219.75,480221671.67
300156,2017-12-31,7124244668.12,4344385023.64,2779859644.48,398243650.66
300156,2018-06-30,6837620455.85,4222369966.41,2615250489.44,-169424852.49
300157,2014-06-30,2844270112.84,499484181.95,2344785930.89,110762230.27
300157,2014-12-31,3033931792.12,627332491.69,2406599300.43,146547159.72
300157,2015-06-30,3341029764.95,866977789.71,2474051975.24,63821277.87
300157,2015-12-31,3875844823.43,1312488636.88,2563356186.55,135105316.01
300157,2016-06-30,5804257499.04,1803856463.91,4000401035.13,15995416.39
300157,2016-12-31,5745391102.86,1732622217.08,4012768885.78,131588588.11
300157,2017-06-30,6457359495.7,2405815164.7,4051544331.0,85525252.5
300157,2017-12-31,6330101140.51,2790936975.95,3539164164.56,-395082987.64
300157,2018-06-30,5732862295.65,2068684330.89,3664177964.76,46116294.86
300158,2014-06-30,2886271378.71,929860659.66,1956410719.05,16136878.91
300158,2014-12-31,2858339655.52,888233191.15,1970106464.37,23485505.6
300158,2015-06-30,3147231055.17,1171950715.46,1975280339.71,23385432.85
300158,2015-12-31,4070453799.16,2040016415.59,2030437383.57,42821633.63
300158,2016-06-30,4355953619.21,2395291023.37,1960662595.84,26299813.28
300158,2016-12-31,6874715664.74,1603031918.78,5271683745.96,207302668.92
300158,2017-06-30,7152146013.64,1734564303.67,5417581709.97,175796554.32
300158,2017-12-31,7613476577.3,2055716720.38,5557759856.92,361336548.56
300158,2018-06-30,7563864853.8,1932849823.53,5631015030.27,125178987.37
300159,2014-06-30,1159863312.59,149302338.88,1010560973.71,16540311.29
300159,2014-12-31,1274672662.02,144083524.65,1130589137.37,121593469.67
300159,2015-06-30,1517397297.19,365341304.28,1152055992.91,16793813.08
300159,2015-12-31,7526617772.77,1875617389.31,5651000383.46,334038763.06
300159,2016-06-30,7477161036.3,1828011377.3,5649149659.0,5186243.17
300159,2016-12-31,8060165507.41,2157151603.15,5903013904.26,260821138.88
300159,2017-06-30,8071665096.55,2102916643.8,5968748452.75,104298692.46
300159,2017-12-31,8963156227.5,2633478092.15,6329678135.35,478078836.0
300159,2018-06-30,9713928574.5,3200033808.4,6513894766.1,215442540.9
300160,2014-06-30,1370483285.05,288458970.67,1082024314.38,29761386.83
300160,2014-12-31,1362717205.48,277818696.78,1084898508.7,40193312.27
300160,2015-06-30,1409293694.85,300916727.8,1108376967.05,52486185.33
300160,2015-12-31,1535275360.18,408606640.4,1126668719.78,74150298.21
300160,2016-06-30,1648194501.83,467539018.3,1180655483.53,82208644.82
300160,2016-12-31,1714085878.6,489319216.15,1224766662.45,134161661.57
300160,2017-06-30,2072679510.36,744660452.11,1328019058.25,131942550.79
300160,2017-12-31,2164912631.8,832951215.12,1331961416.68,100865147.26
300160,2018-06-30,2199617784.24,812072629.82,1387545154.42,80255022.44
300161,2014-06-30,1413555843.28,490921251.07,922634592.21,-22943119.32
300161,2014-12-31,1364468027.58,434044950.7,930423076.88,-57820649.5
300161,2015-06-30,1341439673.22,443682215.76,897757457.46,-64679387.91
300161,2015-12-31,1503870315.53,565630083.04,938240232.49,-123615756.94
300161,2016-06-30,1489986081.5,596770528.09,893215553.41,-59187816.7
300161,2016-12-31,2213916905.12,931326281.97,1282590623.15,-48487180.5
300161,2017-06-30,2239098440.34,906203981.1,1332894459.24,-37483909.85
300161,2017-12-31,2325908914.38,954137356.91,1371771557.47,42859380.06
300161,2018-06-30,2173404733.47,863100519.43,1310304214.04,-61140415.65
300162,2014-06-30,929295467.85,168989204.88,760306262.97,18074558.52
300162,2014-12-31,915050899.28,142184649.39,772866249.89,27419092.45
300162,2015-06-30,896300579.52,119517781.22,776782798.3,16529691.03
300162,2015-12-31,1237244056.62,149398229.48,1281676343.74,16186384.62
300162,2016-06-30,1292565309.43,173849059.06,1118716250.37,30306811.76
300162,2016-12-31,1499590650.93,357029765.62,1142560885.31,30070888.25
300162,2017-06-30,1354592293.86,229181226.91,1125411066.95,26181399.27
300162,2017-12-31,1355912699.5,238103088.07,1117809611.43,25326311.79
300162,2018-06-30,1338845309.76,241642257.3,1097203052.46,11196326.98
300163,2014-06-30,722519266.97,56980384.67,665538882.3,17311647.76
300163,2014-12-31,977070645.62,292700571.18,684370074.44,35323063.03
300163,2015-06-30,993898086.88,327220250.84,666677836.04,1736240.42
300163,2015-12-31,1160026231.44,468033762.0,691992469.44,26167834.47
300163,2016-06-30,1171747904.0,454224773.6,717523130.4,27396696.69
300163,2016-12-31,1230000954.23,473336898.07,756664056.16,58662014.35
300163,2017-06-30,1139503937.4,406356644.44,733147292.96,-4386775.44
300163,2017-12-31,1022750648.9,328202218.95,694548429.95,-14188053.18
300163,2018-06-30,1000979249.95,332810871.56,668168378.39,-30724674.94
300164,2014-06-30,1471615064.38,320450058.66,1151165005.72,-18928167.72
300164,2014-12-31,1701057197.1,390454380.0,1310602817.1,34300211.21
300164,2015-06-30,1984699531.06,386172563.16,1598526967.9,-30981998.76
300164,2015-12-31,2024497505.75,421797992.19,1602699513.56,-51056866.29
300164,2016-06-30,1788311060.12,228220776.56,1560090283.56,-32310729.72
300164,2016-12-31,2100103172.07,458832912.41,1641270259.66,-5818234.87
300164,2017-06-30,2138275349.29,529571891.58,1608703457.71,-14833651.26
300164,2017-12-31,2720124922.44,705554258.32,2014570664.12,28085851.26
300164,2018-06-30,2902663895.25,791301105.72,2111362789.53,81037075.92
300165,2014-06-30,1546425518.1,90913272.95,1455512245.15,17696205.75
300165,2014-12-31,1566806564.56,82214765.31,1484591799.25,32053525.89
300165,2015-06-30,1650528785.74,169355826.8,1481172958.94,25380344.38
300165,2015-12-31,1715543894.74,217118176.19,1498425718.55,35228309.41
300165,2016-06-30,1740556690.62,228866786.6,1511689904.02,30692010.89
300165,2016-12-31,2107739778.22,563764780.33,1543974997.89,39253894.48
300165,2017-06-30,1977640128.29,402454647.3,1575185480.99,51529476.26
300165,2017-12-31,2251488413.64,566179688.42,1685308725.22,139479275.58
300165,2018-06-30,2088939402.98,441474536.43,1647464866.55,36936319.7
300166,2014-06-30,1237266682.2,179259221.91,1058007460.29,33539059.44
300166,2014-12-31,1816795989.67,312914942.25,1503881047.42,138087289.58
300166,2015-06-30,1966994930.0,282322574.08,1684672355.92,50819978.93
300166,2015-12-31,2829943215.79,970280692.09,1859662523.7,218626843.19
300166,2016-06-30,4704440235.07,818658020.18,3885782214.89,66165984.23
300166,2016-12-31,4939626889.71,901090799.38,4038536090.33,305412515.9
300166,2017-06-30,4646943733.96,530906428.99,4116037304.97,121111082.33
300166,2017-12-31,5146552962.93,655311301.13,4491241661.8,459716286.08
300166,2018-06-30,5044666522.57,405454695.35,4639211827.22,121087590.12
300167,2014-06-30,1068596320.73,346165557.91,722430762.82,-10073399.94
300167,2014-12-31,1135232794.37,410302477.07,724930317.3,-1478580.32
300167,2015-06-30,1156228460.51,434159797.05,722068663.46,-27612015.2
300167,2015-12-31,1219572474.57,456653856.03,762918618.54,19118926.4
300167,2016-06-30,1073493221.79,302993656.44,770499565.35,-20026632.87
300167,2016-12-31,1365644671.82,549585145.94,816059525.88,39579747.86
300167,2017-06-30,1225745552.09,436794293.2,788951258.89,286608.95
300167,2017-12-31,1296229588.05,533477400.91,762752187.14,-4467759.37
300167,2018-06-30,1188685939.66,442440457.75,746245481.91,-11621670.1
300168,2014-06-30,2171908468.38,695152845.77,1476755622.61,21856665.74
300168,2014-12-31,3734133558.22,2053278529.09,1680855029.13,214875647.33
300168,2015-06-30,4395204792.11,2674854658.81,1720350133.3,16965838.53
300168,2015-12-31,5076082366.45,3097439750.64,1978642615.81,247046648.62
300168,2016-06-30,5808219430.45,3747075236.24,2061144194.21,38941813.03
300168,2016-12-31,6027402592.06,3699470286.11,2327932305.95,259251736.06
300168,2017-06-30,6426957353.23,4080109687.31,2346847665.92,35287659.24
300168,2017-12-31,8003876625.67,5190749776.4,2813126849.27,338911487.66
300168,2018-06-30,7584665562.64,4394441382.27,3190224180.37,78407420.67
300169,2014-06-30,1569127911.97,693714958.68,875412953.29,-17858419.72
300169,2014-12-31,1848083253.7,628542117.63,1219541136.07,-8299267.77
300169,2015-06-30,1937746668.82,710243947.9,1227502720.92,4920677.75
300169,2015-12-31,1820865120.05,582544798.57,1238320321.48,23765813.61
300169,2016-06-30,1916932689.77,672712213.54,1244220476.23,3238864.91
300169,2016-12-31,2045819799.47,786523847.54,1259295951.93,17177408.91
300169,2017-06-30,2054773934.5,797960065.73,1256813868.77,4757613.03
300169,2017-12-31,2064465552.27,884626070.37,1179839481.9,-26544168.59
300169,2018-06-30,2008049307.6,820742142.17,1187307165.43,7632924.68
300170,2014-06-30,1557821356.97,125509211.53,1432312145.44,70753225.4
300170,2014-12-31,1759828509.98,136379993.93,1623448516.05,162178823.55
300170,2015-06-30,1849419958.76,129446326.93,1719973631.83,91090828.16
300170,2015-12-31,2108380164.71,365909244.63,1742470920.08,171412774.07
300170,2016-06-30,2181353441.64,311201585.25,1870151856.39,84697971.66
300170,2016-12-31,2637265339.69,565170439.58,2072094900.11,201491197.83
300170,2017-06-30,2859052212.66,684037465.57,2175014747.09,116302019.53
300170,2017-12-31,3146622560.24,691916028.78,2454706531.46,273945558.86
300170,2018-06-30,3404716701.9,693410967.32,2711305734.58,158573613.95
300171,2014-06-30,3933900661.03,1259819732.43,2674080928.6,203980649.13
300171,2014-12-31,4168002528.61,1491474886.07,2676527642.54,387550310.1
300171,2015-06-30,4142303592.11,1397094487.9,2745209104.21,235337663.99
300171,2015-12-31,4062213760.37,1114216176.77,2947997583.6,435745250.51
300171,2016-06-30,3983916312.65,1083265598.45,2900650714.2,154833038.45
300171,2016-12-31,4198018567.68,1198200856.3,2999817711.38,261779122.82
300171,2017-06-30,4311722309.46,1291602799.22,3020119510.24,103128416.39
300171,2017-12-31,4366270509.93,1280111569.07,3086158940.86,165977169.74
300171,2018-06-30,4394814247.38,1275241553.05,3119572694.33,58629219.8
300172,2014-06-30,1315401892.52,426032573.87,889369318.65,31589370.17
300172,2014-12-31,1325732740.45,373557911.71,952174828.74,91848702.05
300172,2015-06-30,1393675488.23,416243803.39,977431684.84,47095461.36
300172,2015-12-31,1510639403.24,470413796.63,1040225606.61,105120428.13
300172,2016-06-30,1566405995.03,490478294.59,1075927700.44,54100530.62
300172,2016-12-31,1721762473.41,579403552.41,1142358921.0,115289852.92
300172,2017-06-30,1924209146.44,747882670.54,1176326475.9,53467469.69
300172,2017-12-31,2018422244.0,775424003.54,1242998240.46,121330594.38
300172,2018-06-30,2210102337.76,921188509.03,1288913828.73,71403262.23
300173,2014-06-30,783168796.58,242021048.41,541147748.17,3607461.25
300173,2014-12-31,1969929030.26,451588240.59,1518340789.67,-13158896.71
300173,2015-06-30,1947924184.57,406719094.4,1541205090.17,18309439.02
300173,2015-12-31,2069164936.48,477227330.87,1591937605.61,45470104.04
300173,2016-06-30,2137225912.41,521875047.4,1615350865.01,32271982.91
300173,2016-12-31,2451702514.53,808812099.88,1642890414.65,51743759.81
300173,2017-06-30,2557271205.67,863766416.82,1693504788.85,49026812.77
300173,2017-12-31,2618089020.29,931181883.37,1686907136.92,106078441.06
300173,2018-06-30,2839669603.36,1139419360.28,1700250243.08,36307466.0
300174,2014-06-30,588011584.58,91202172.14,496809412.44,-5912532.03
300174,2014-12-31,606339124.61,107511128.47,498827996.14,-11476677.9
300174,2015-06-30,827669822.08,223835735.07,603834087.01,9658964.6
300174,2015-12-31,887859496.08,267837302.56,620022193.52,17850375.72
300174,2016-06-30,851005087.59,220778347.24,630226740.35,11126631.56
300174,2016-12-31,1102494172.37,447834998.88,654659173.49,38745862.96
300174,2017-06-30,1146126816.33,488289726.98,657837089.35,39756865.8
300174,2017-12-31,1350422564.61,671842248.52,678580316.09,63185513.11
300174,2018-06-30,1521257740.95,773466464.09,747791276.86,95576591.97
300175,2014-06-30,1097187029.68,268148676.67,829038353.01,54645029.14
300175,2014-12-31,1482948790.49,581776259.02,901172531.47,77166965.06
300175,2015-06-30,1657357768.34,686356367.22,971001401.12,18359381.26
300175,2015-12-31,1575400739.95,624922426.97,950478312.98,38465073.29
300175,2016-06-30,1282268036.29,325710810.94,956557225.35,22327832.03
300175,2016-12-31,1200870417.01,402404630.95,798465786.06,21876005.4
300175,2017-06-30,870795376.41,67332246.62,803463129.79,50652362.93
300175,2017-12-31,898593939.38,70030307.3,828563632.08,59490770.52
300175,2018-06-30,864821558.39,100087726.38,764733832.01,13429980.8
300176,2014-06-30,1713079590.92,1154632760.59,558446830.33,9535420.25
300176,2014-12-31,1817596248.76,1252196443.58,565399805.18,10978284.95
300176,2015-06-30,1968787448.2,1397867599.72,570919848.48,8316793.77
300176,2015-12-31,2032477885.48,1434177026.3,598300859.18,35391911.22
300176,2016-06-30,1795770544.66,1182537334.35,613233210.31,27844474.01
300176,2016-12-31,1810441179.68,1172756794.53,637684385.15,48441151.7
300176,2017-06-30,1935377996.95,1273206830.61,662171166.34,57454400.94
300176,2017-12-31,2648936771.79,1541553200.06,1107383571.73,650516704.4
300176,2018-06-30,2913053573.46,1541248260.75,1371805312.71,523129465.85
300177,2014-06-30,1181633807.11,141648276.02,1039985531.09,36711459.67
300177,2014-12-31,1306958084.88,192260274.42,1114697810.46,93802530.15
300177,2015-06-30,1839989016.43,183919941.23,1656069075.2,1629071.61
300177,2015-12-31,1903468317.19,240493417.42,1662974899.77,-27439648.3
300177,2016-06-30,1903576253.67,226378186.9,1677198066.77,6616731.67
300177,2016-12-31,2057592807.51,383823564.79,1673769242.72,-8992403.45
300177,2017-06-30,2125238214.03,416614611.99,1708623602.04,23813423.03
300177,2017-12-31,2494305197.48,581052399.59,1913252797.89,101368463.82
300177,2018-06-30,2552715781.41,553270746.11,1999445035.3,76001467.71
300178,2014-06-30,1663012028.42,473761878.38,1189250150.04,66957869.26
300178,2014-12-31,2123512271.94,870071329.72,1253440942.22,153209501.02
300178,2015-06-30,2936702988.8,1595258425.28,1341444563.52,93943393.78
300178,2015-12-31,3283726946.74,1845462741.72,1438264205.02,203687487.83
300178,2016-06-30,3842258005.54,2334051360.23,1508206645.31,108017930.51
300178,2016-12-31,4715815849.62,3001580377.56,1714235472.06,240325712.28
300178,2017-06-30,5736094162.57,3785380426.25,1950713736.32,200001768.8
300178,2017-12-31,7054327515.81,4139715809.73,2914611706.08,423247450.31
300178,2018-06-30,8545866931.09,5336591150.91,3209275780.18,350899163.48
300179,2014-06-30,852973064.3,147481336.57,705491727.73,16798367.28
300179,2014-12-31,849112657.5,126361840.96,722750816.54,-20458059.29
300179,2015-06-30,828206788.8,105423848.69,722782940.11,24884856.84
